상품명,경공매구분,경매신청일자,배당금액,대위변제금액,물건종류,물건 소재지
전세보증금반환보증,강제경매,2025-02-06,0,168000000,오피스텔,
전세보증금반환보증,강제경매,2025-03-13,0,172000000,오피스텔,서울특별시 성북구 정릉로29길 7
전세보증금반환보증,강제경매,2024-11-08,0,260000000,오피스텔,경기도 의정부시 서부로539번길 52
전세보증금반환보증,강제경매,2024-08-31,161632242,110000000,오피스텔,서울특별시 강동구 고덕로20가길 47
전세보증금반환보증,강제경매,2024-02-29,127640333,245000000,오피스텔,
전세보증금반환보증,강제경매,2023-11-29,135912875,250000000,오피스텔,서울특별시 강동구 아리수로25길 100
전세보증금반환보증,강제경매,2023-11-24,0,254000000,오피스텔,인천광역시 서구 경명대로414번길 9
전세보증금반환보증,강제경매,2025-07-17,0,130000000,오피스텔,
전세보증금반환보증,강제경매,2025-05-13,0,280000000,오피스텔,서울특별시 강서구 월정로24길 9
임대보증금보증(세대_사용검사후),강제경매,2025-07-22,0,210000000,오피스텔,경기도 파주시 윗도장2길 56
전세보증금반환보증,강제경매,2024-11-27,0,116000000,오피스텔,인천광역시 부평구 부흥로327번길 17
전세보증금반환보증,강제경매,2025-03-27,0,148000000,오피스텔,
전세보증금반환보증,임의경매,2024-11-22,76609578,140000000,오피스텔,
임대보증금보증(세대_사용검사후),강제경매,2025-09-18,142509864,159000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-20,91771271,261000000,연립주택,
전세보증금반환보증,강제경매,2025-05-26,0,255000000,오피스텔,
임대보증금보증(세대_사용검사후),강제경매,2023-11-29,0,109000000,오피스텔,
전세보증금반환보증,강제경매,2025-06-13,0,240000000,오피스텔,서울특별시 강서구 화곡로64길 55
전세보증금반환보증,강제경매,2024-02-20,0,165000000,오피스텔,
전세보증금반환보증,강제경매,2024-06-12,0,135000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-06,115521218,240000000,오피스텔,
전세보증금반환보증,강제경매,2025-07-08,0,198000000,오피스텔,서울특별시 구로구 오리로22다길 13
전세보증금반환보증,강제경매,2025-04-10,0,80000000,오피스텔,인천광역시 부평구 안남로18번길 5
전세보증금반환보증,강제경매,2024-09-03,0,242000000,오피스텔,전라남도 광양시 구마9길 52
전세보증금반환보증,강제경매,2024-04-02,118604224,210000000,오피스텔,서울특별시 양천구 오목로5길 40
전세보증금반환보증,강제경매,2023-12-20,153587515,232000000,오피스텔,
전세보증금반환보증,강제경매,2025-06-02,0,120000000,오피스텔,인천광역시 계양구 경명대로1114번길 31
전세보증금반환보증,강제경매,2023-12-15,0,295000000,오피스텔,
전세보증금반환보증,강제경매,2023-09-05,0,240000000,오피스텔,대전광역시 동구 홍도로 5
전세보증금반환보증,강제경매,2025-11-05,0,245000000,오피스텔,서울특별시 도봉구 해등로 155
전세보증금반환보증,강제경매,2024-12-10,0,255000000,오피스텔,경기도 시흥시 매화로 144
전세보증금반환보증,강제경매,2024-12-26,0,298000000,오피스텔,서울특별시 강서구 까치산로11길 22
전세보증금반환보증,강제경매,2025-11-05,157143323,236000000,오피스텔,인천광역시 남동구 석촌로6번길 55
전세보증금반환보증,강제경매,2025-05-02,0,288000000,오피스텔,서울특별시 강동구 구천면로28길 18
개인임대사업자임대보증금보증,강제경매,2023-12-08,0,139200000,오피스텔,
임대보증금보증(세대_사용검사후),강제경매,2024-09-01,88729962,190000000,오피스텔,
전세보증금반환보증,강제경매,2024-05-24,0,273000000,오피스텔,경기도 평택시 송탄고가길 77
전세보증금반환보증,강제경매,2024-03-11,0,220000000,오피스텔,서울특별시 중랑구 사가정로37가길 4
전세보증금반환보증,강제경매,2025-09-30,0,230000000,오피스텔,서울특별시 영등포구 선유로3길 19
전세보증금반환보증,강제경매,2024-03-29,0,180000000,오피스텔,서울특별시 구로구 오리로22가길 94
전세보증금반환보증,강제경매,2025-11-17,0,165000000,오피스텔,서울특별시 강서구 남부순환로 334
전세보증금반환보증,강제경매,2025-08-06,0,120000000,오피스텔,
전세보증금반환보증,강제경매,2024-07-03,0,229000000,오피스텔,서울특별시 구로구 구로동로33길 17
전세보증금반환보증,강제경매,2024-05-20,0,230000000,오피스텔,
전세보증금반환보증,강제경매,2024-04-26,0,270000000,오피스텔,
전세보증금반환보증,강제경매,2025-05-30,0,176000000,오피스텔,서울특별시 양천구 새곡7길 10
전세보증금반환보증,강제경매,2024-12-11,46271345,173000000,오피스텔,서울특별시 구로구 구로중앙로40가길 15
전세보증금반환보증,강제경매,2024-05-14,0,179000000,오피스텔,서울특별시 강서구 등촌로51다길 14
전세보증금반환보증,강제경매,2024-12-09,0,110000000,오피스텔,서울특별시 양천구 중앙로51가길 17
전세보증금반환보증,강제경매,2024-03-04,0,209000000,오피스텔,
전세보증금반환보증,강제경매,2023-03-20,78941792,292000000,오피스텔,서울특별시 도봉구 도봉로151길 21
전세보증금반환보증,임의경매,2025-03-12,0,74000000,오피스텔,
전세보증금반환보증,강제경매,2025-08-01,0,240000000,오피스텔,인천광역시 부평구 산청로75번길 23
전세보증금반환보증,강제경매,2025-11-25,0,200000000,오피스텔,경기도 화성시 안녕남로58번길 0
개인임대사업자임대보증금보증,강제경매,2023-12-20,0,195000000,오피스텔,서울특별시 강서구 까치산로26길 39
전세보증금반환보증,강제경매,2024-08-12,111256760,133000000,오피스텔,부산광역시 수영구 민락로 7
전세보증금반환보증,강제경매,2025-01-09,0,275000000,오피스텔,서울특별시 중구 을지로19길 32
전세보증금반환보증,강제경매,2025-07-29,0,279000000,오피스텔,
전세보증금반환보증,강제경매,2023-08-31,153108021,310000000,오피스텔,인천광역시 남동구 경원대로939번길 45
전세보증금반환보증,강제경매,2023-06-16,0,242000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-26,0,178500000,오피스텔,인천광역시 남동구 장자로21번길 2
전세보증금반환보증,강제경매,2024-12-09,0,239000000,오피스텔,서울특별시 도봉구 노해로67길 10
전세보증금반환보증,강제경매,2024-07-08,0,249000000,오피스텔,인천광역시 서구 단봉로62번안길 14
전세보증금반환보증,강제경매,2025-12-11,0,290000000,오피스텔,
전세보증금반환보증,강제경매,2024-02-22,174828291,232000000,오피스텔,서울특별시 양천구 남부순환로54길 30
전세보증금반환보증,강제경매,2025-03-26,0,160000000,오피스텔,서울특별시 금천구 시흥대로104가길 14
전세보증금반환보증,강제경매,2023-11-23,58819958,215000000,오피스텔,경기도 광주시 새재길 43
전세보증금반환보증,강제경매,2025-04-11,0,170000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-26,0,231000000,오피스텔,서울특별시 은평구 은평로16길 9
전세보증금반환보증,강제경매,2024-09-09,0,215000000,오피스텔,인천광역시 남동구 백범로226번길 46
개인임대사업자임대보증금보증,강제경매,2023-12-06,119599134,195000000,오피스텔,인천광역시 남동구 남동대로369번길 70
전세보증금반환보증,강제경매,2025-08-04,0,100000000,오피스텔,서울특별시 양천구 곰달래로6길 5
전세보증금반환보증,강제경매,2024-08-27,106137639,230000000,오피스텔,인천광역시 남동구 석산로183번길 34
전세보증금반환보증,강제경매,2024-08-16,0,212000000,오피스텔,서울특별시 동대문구 홍릉로15길 22
전세보증금반환보증,강제경매,2025-07-11,0,234000000,오피스텔,
전세보증금반환보증,강제경매,2025-07-25,0,115000000,오피스텔,인천광역시 부평구 경인로1117번길 10
전세보증금반환보증,강제경매,2025-11-04,0,335000000,오피스텔,인천광역시 서구 가정로77번길 50
전세보증금반환보증,강제경매,2025-10-21,0,150000000,오피스텔,인천광역시 부평구 부일로9번길 39
전세보증금반환보증,강제경매,2024-06-14,0,180000000,오피스텔,
전세보증금반환보증,강제경매,2024-10-21,0,185000000,오피스텔,인천광역시 중구 서해대로262번길 3
개인임대사업자임대보증금보증,강제경매,2025-03-21,0,225000000,오피스텔,
전세보증금반환보증,강제경매,2025-10-23,0,283000000,오피스텔,
전세보증금반환보증,강제경매,2025-06-05,77831804,118000000,오피스텔,서울특별시 관악구 봉천로29길 70
전세보증금반환보증,강제경매,2024-03-20,0,232000000,오피스텔,
전세보증금반환보증,강제경매,2024-01-04,0,240000000,오피스텔,서울특별시 강서구 개화동로27길 47
전세보증금반환보증,강제경매,2025-10-10,112553052,110000000,오피스텔,서울특별시 강서구 방화대로7길 59
전세보증금반환보증,강제경매,2025-05-28,0,190000000,오피스텔,부산광역시 부산진구 진남로479번길 18
전세보증금반환보증,강제경매,2024-08-09,0,126000000,오피스텔,서울특별시 관악구 쑥고개로24길 11
전세보증금반환보증,강제경매,2023-11-16,0,265000000,오피스텔,서울특별시 강서구 양천로53길 44
전세보증금반환보증,강제경매,2023-05-26,0,249000000,오피스텔,서울특별시 강서구 곰달래로28길 24
전세보증금반환보증,강제경매,2025-12-19,0,237000000,오피스텔,
전세보증금반환보증,강제경매,2025-10-30,0,236000000,오피스텔,서울특별시 성북구 보국문로35가길 25
전세보증금반환보증,강제경매,2025-09-16,0,140000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-21,67004881,125000000,오피스텔,
전세보증금반환보증,강제경매,2024-05-20,0,220000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-12,0,252000000,오피스텔,인천광역시 부평구 항동로45번길 53
전세보증금반환보증,강제경매,2024-08-16,0,165000000,오피스텔,서울특별시 도봉구 덕릉로59마길 44
전세보증금반환보증,강제경매,2025-12-10,0,223000000,오피스텔,
전세보증금반환보증,강제경매,2025-07-28,0,88000000,오피스텔,서울특별시 중구 명동9길 22
전세보증금반환보증,강제경매,2025-02-20,0,229000000,오피스텔,
전세보증금반환보증,임의경매,2025-06-16,0,324000000,오피스텔,서울특별시 동대문구 경동시장로10길 2
전세보증금반환보증,강제경매,2025-01-09,0,250000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-05,5089016,120000000,오피스텔,서울특별시 금천구 독산로28나길 8
개인임대사업자임대보증금보증,강제경매,2025-04-10,0,171000000,오피스텔,서울특별시 강북구 숭인로7길 25
전세보증금반환보증,강제경매,2024-06-26,0,215000000,오피스텔,
전세보증금반환보증,강제경매,2023-12-20,0,116000000,오피스텔,서울특별시 금천구 시흥대로10길 28
전세보증금반환보증,강제경매,2025-08-12,0,120000000,오피스텔,인천광역시 부평구 백범로456번길 20
전세보증금반환보증,강제경매,2024-08-08,0,226000000,오피스텔,서울특별시 송파구 한가람로10길 7
전세보증금반환보증,강제경매,2025-02-25,0,240000000,오피스텔,
전세보증금반환보증,강제경매,2024-12-03,0,230000000,오피스텔,서울특별시 강서구 강서로45라길 18
전세보증금반환보증,강제경매,2025-09-02,0,193000000,오피스텔,
전세보증금반환보증,강제경매,2025-12-09,0,235000000,오피스텔,서울특별시 양천구 신월로 385
전세보증금반환보증,강제경매,2025-02-24,160964446,159000000,오피스텔,인천광역시 남동구 장도로43번길 12
전세보증금반환보증,강제경매,2024-03-13,122278482,125000000,오피스텔,서울특별시 구로구 가마산로20라길 20
전세보증금반환보증,강제경매,2023-12-20,31325448,196000000,오피스텔,서울특별시 강서구 송정로 10
전세보증금반환보증,강제경매,2024-08-19,77582662,110000000,오피스텔,서울특별시 강서구 곰달래로15가길 24
전세보증금반환보증,강제경매,2024-06-05,0,175000000,오피스텔,인천광역시 중구 도원로51번길 6
전세보증금반환보증,강제경매,2025-08-07,0,80000000,오피스텔,
전세보증금반환보증,강제경매,2024-03-22,0,220000000,오피스텔,서울특별시 동작구 사당로25길 30
전세보증금반환보증,강제경매,2025-11-14,0,186000000,오피스텔,서울특별시 은평구 수색로18길 5
전세보증금반환보증,강제경매,2023-07-27,0,220000000,오피스텔,대구광역시 달서구 성지로 100
전세보증금반환보증,강제경매,2024-11-19,0,192000000,오피스텔,서울특별시 강서구 화곡로33길 5
전세보증금반환보증,강제경매,2024-12-10,0,230000000,오피스텔,서울특별시 금천구 독산로95길 4
전세보증금반환보증,강제경매,2024-03-27,0,309000000,오피스텔,서울특별시 강서구 곰달래로31라길 34
전세보증금반환보증,강제경매,2025-09-16,0,227000000,오피스텔,서울특별시 관악구 은천로23길 39
전세보증금반환보증,강제경매,2025-06-16,78537638,170000000,오피스텔,
전세보증금반환보증,강제경매,2025-11-18,0,226000000,오피스텔,경기도 김포시 대명항1로90번길 27
전세보증금반환보증,강제경매,2024-06-14,0,201600000,오피스텔,인천광역시 남동구 이화로40번길 2
전세보증금반환보증,강제경매,2025-02-03,0,190000000,오피스텔,
전세보증금반환보증,강제경매,2023-12-27,0,250000000,오피스텔,서울특별시 양천구 월정로6길 22
전세보증금반환보증,강제경매,2025-08-06,0,260000000,오피스텔,서울특별시 양천구 절골6길 8
전세보증금반환보증,강제경매,2025-07-31,0,140000000,오피스텔,서울특별시 강동구 천호대로185길 88
전세보증금반환보증,강제경매,2024-01-17,0,150000000,오피스텔,
전세보증금반환보증,강제경매,2024-08-14,0,190000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-13,0,102500000,오피스텔,서울특별시 강서구 송정로4길 50
전세보증금반환보증,강제경매,2024-09-23,0,94000000,오피스텔,서울특별시 강서구 강서로8길 84
전세보증금반환보증,강제경매,2023-11-29,0,182000000,오피스텔,서울특별시 강서구 화곡로42가길 38
전세보증금반환보증,강제경매,2025-02-18,0,240000000,오피스텔,
전세보증금반환보증,강제경매,2024-07-31,0,200000000,오피스텔,서울특별시 성북구 숭인로10나길 19
전세보증금반환보증,강제경매,2025-09-29,0,210000000,오피스텔,인천광역시 부평구 길주로349번길 19
전세보증금반환보증,강제경매,2025-10-17,0,200000000,오피스텔,서울특별시 양천구 목동중앙북로16길 40
전세보증금반환보증,강제경매,2025-07-25,26175014,171000000,아파트,서울특별시 강서구 개화동로17길 9
전세보증금반환보증,강제경매,2025-07-22,0,235000000,오피스텔,부산광역시 부산진구 안창로10번길 39
개인임대사업자임대보증금보증,강제경매,2025-11-13,0,185000000,오피스텔,인천광역시 남동구 남동대로370번길 57
전세보증금반환보증,강제경매,2024-02-16,132823207,138000000,오피스텔,
전세보증금반환보증,강제경매,2025-09-29,0,242000000,오피스텔,서울특별시 마포구 숭문2길 19
전세보증금반환보증,강제경매,2025-12-24,0,220000000,오피스텔,서울특별시 성북구 보문로21가길 1
전세보증금반환보증,강제경매,2024-05-30,0,100000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-27,0,120000000,오피스텔,경기도 화성시 안녕길24번길 0
전세보증금반환보증,강제경매,2025-05-27,0,236000000,연립주택,서울특별시 강서구 곰달래로52길 26
개인임대사업자임대보증금보증,강제경매,2025-02-28,0,197000000,오피스텔,서울특별시 동대문구 황물로11길 21
전세보증금반환보증,강제경매,2024-09-27,44287476,220000000,연립주택,서울특별시 관악구 국회단지22길 6
전세보증금반환보증,강제경매,2025-01-13,144716943,105000000,오피스텔,경기도 파주시 연풍2길 43
전세보증금반환보증,강제경매,2025-01-13,0,150000000,오피스텔,부산광역시 사상구 사상로277번길 10
전세보증금반환보증,강제경매,2025-08-07,0,220000000,오피스텔,서울특별시 구로구 고척로1길 14
전세보증금반환보증,강제경매,2025-04-08,0,116000000,오피스텔,경기도 광주시 원당길39번길 11
전세보증금반환보증,강제경매,2025-04-15,0,70000000,오피스텔,서울특별시 종로구 북촌로5길 66
임대보증금보증(세대_사용검사후),강제경매,2024-04-19,175827860,165000000,오피스텔,서울특별시 동작구 신대방13길 36
전세보증금반환보증,강제경매,2025-05-28,0,260000000,오피스텔,서울특별시 은평구 연서로29길 35
전세보증금반환보증,강제경매,2025-03-04,0,168000000,오피스텔,
전세보증금반환보증,강제경매,2023-12-22,0,264000000,오피스텔,
전세보증금반환보증,강제경매,2025-07-16,0,145000000,오피스텔,인천광역시 부평구 동수천로67번길 24
전세보증금반환보증,강제경매,2024-04-24,0,256820000,오피스텔,경기도 시흥시 신흥마을5길 28
전세보증금반환보증,강제경매,2025-02-04,0,240000000,오피스텔,인천광역시 남동구 만수로93번길 11
전세보증금반환보증,강제경매,2025-04-17,0,200000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-21,69013040,182000000,오피스텔,
전세보증금반환보증,강제경매,2025-07-02,0,210000000,오피스텔,경상북도 구미시 문성10길 81
전세보증금반환보증,강제경매,2024-05-27,151277676,90000000,오피스텔,부산광역시 해운대구 청사포로86번길 12
전세보증금반환보증,강제경매,2024-04-01,0,238000000,오피스텔,서울특별시 강동구 동남로79길 26
전세보증금반환보증,강제경매,2024-06-04,0,240000000,오피스텔,
전세보증금반환보증,강제경매,2025-05-28,0,231000000,오피스텔,인천광역시 남동구 호구포로44번길 103
전세보증금반환보증,강제경매,2024-03-14,156175659,190000000,오피스텔,
전세보증금반환보증,강제경매,2024-09-23,0,185000000,오피스텔,서울특별시 강서구 금낭화로3길 10
전세보증금반환보증,강제경매,2025-01-22,0,255000000,오피스텔,인천광역시 연수구 능허대로149번길 16
전세보증금반환보증,강제경매,2023-06-16,0,225000000,오피스텔,대구광역시 달서구 중흥로5안길 33
전세보증금반환보증,강제경매,2024-11-21,0,230000000,오피스텔,경기도 화성시 송라길39번길 0
전세보증금반환보증,강제경매,2024-11-19,0,234000000,오피스텔,서울특별시 강서구 양천로20가길 4
전세보증금반환보증,강제경매,2024-07-04,0,180000000,오피스텔,
전세보증금반환보증,강제경매,2025-06-13,0,262000000,오피스텔,서울특별시 동대문구 천호대로13길 25
전세보증금반환보증,강제경매,2025-12-05,0,235000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-20,0,220000000,오피스텔,경기도 평택시 마산1길 60
전세보증금반환보증,강제경매,2023-11-29,125054814,195000000,오피스텔,
전세보증금반환보증,강제경매,2025-08-04,172478098,125000000,오피스텔,서울특별시 강서구 가로공원로76가길 67
전세보증금반환보증,강제경매,2025-07-23,0,280000000,오피스텔,서울특별시 강서구 양천로22길 9
전세보증금반환보증,강제경매,2025-08-07,67829633,217000000,오피스텔,경기도 파주시 심궁로43번길 15
전세보증금반환보증,강제경매,2025-05-14,0,280000000,오피스텔,경기도 광주시 고녹길66번길 30
전세보증금반환보증,강제경매,2025-06-11,0,163000000,오피스텔,서울특별시 금천구 독산로69길 6
전세보증금반환보증,강제경매,2024-12-18,128145097,157000000,오피스텔,서울특별시 금천구 은행나무로 16
전세보증금반환보증,강제경매,2024-09-03,0,298000000,오피스텔,서울특별시 강서구 양천로47나길 48
전세보증금반환보증,강제경매,2025-09-19,0,290000000,오피스텔,서울특별시 강동구 상일로10길 41
전세보증금반환보증,강제경매,2024-11-29,118160137,180000000,오피스텔,
전세보증금반환보증,강제경매,2024-08-26,0,229000000,오피스텔,경기도 광주시 고산길 7
전세보증금반환보증,강제경매,2025-09-26,0,209000000,오피스텔,서울특별시 양천구 은행정로 75
전세보증금반환보증,강제경매,2025-09-29,0,260000000,오피스텔,인천광역시 남동구 예술로268번길 5
전세보증금반환보증,강제경매,2025-05-21,0,200000000,오피스텔,서울특별시 구로구 구로중앙로40나길 18
전세보증금반환보증,강제경매,2024-10-01,0,210000000,오피스텔,
전세보증금반환보증,강제경매,2024-02-26,0,240000000,오피스텔,부산광역시 부산진구 양연로10번길 4
전세보증금반환보증,강제경매,2025-06-16,0,165600000,오피스텔,
전세보증금반환보증,강제경매,2024-11-04,0,252000000,오피스텔,경기도 이천시 사실로659번길 186
전세보증금반환보증,강제경매,2024-04-02,44029539,135000000,오피스텔,인천광역시 계양구 이화남로126번길 14
전세보증금반환보증,강제경매,2024-03-12,0,235000000,오피스텔,
전세보증금반환보증,강제경매,2025-10-10,0,231000000,오피스텔,서울특별시 중랑구 봉우재로53길 8
전세보증금반환보증,강제경매,2025-03-27,0,229000000,오피스텔,서울특별시 강서구 곰달래로58길 7
전세보증금반환보증,강제경매,2025-03-04,0,200000000,오피스텔,인천광역시 부평구 청안로 19
전세보증금반환보증,강제경매,2023-11-21,111901662,200000000,오피스텔,인천광역시 남동구 고잔로51번길 42
전세보증금반환보증,강제경매,2025-04-28,0,275000000,오피스텔,
전세보증금반환보증,강제경매,2024-01-04,0,290000000,오피스텔,
전세보증금반환보증,강제경매,2023-05-07,43065853,158000000,오피스텔,세종특별자치시 도움1로 0
전세보증금반환보증,강제경매,2025-05-21,0,230000000,업무용빌딩,서울특별시 강서구 월정로30길 52
전세보증금반환보증,강제경매,2025-02-24,0,250000000,오피스텔,광주광역시 북구 독립로349번길 57
전세보증금반환보증,강제경매,2025-11-11,0,226800000,오피스텔,부산광역시 부산진구 용사촌로29번길 30
전세보증금반환보증,강제경매,2024-08-28,0,260000000,오피스텔,대구광역시 동구 팔공로230길 37
전세보증금반환보증,강제경매,2023-09-14,0,305000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-08,0,220000000,오피스텔,
전세보증금반환보증,강제경매,2024-11-12,0,234000000,오피스텔,인천광역시 부평구 항동로139번길 11
전세보증금반환보증,강제경매,2025-06-20,0,200000000,오피스텔,인천광역시 서구 청라에메랄드로 113
전세보증금반환보증,강제경매,2024-11-22,0,125000000,오피스텔,
전세보증금반환보증,강제경매,2024-01-04,0,208000000,오피스텔,인천광역시 남동구 용천로201번길 35
전세보증금반환보증,강제경매,2024-11-08,0,275000000,오피스텔,충청남도 아산시 상성길14번길 7
전세보증금반환보증,강제경매,2025-09-02,0,177000000,오피스텔,경기도 화성시 마도공단로3길 0
전세보증금반환보증,강제경매,2025-02-20,0,157500000,오피스텔,서울특별시 강서구 우장산로6길 33
전세보증금반환보증,강제경매,2025-02-18,0,265000000,오피스텔,서울특별시 구로구 개봉로17길 30
전세보증금반환보증,강제경매,2023-12-01,0,205000000,기타건물,인천광역시 서구 탁옥로86번길 11
전세보증금반환보증,강제경매,2025-06-10,0,210000000,오피스텔,서울특별시 양천구 신월로9길 28
전세보증금반환보증,강제경매,2023-09-13,0,199000000,오피스텔,서울특별시 금천구 시흥대로144길 50
전세보증금반환보증,강제경매,2023-06-14,0,183700000,오피스텔,인천광역시 부평구 항동로19번길 34
전세보증금반환보증,강제경매,2024-05-23,0,110000000,오피스텔,경기도 평택시 당거3길 16
전세보증금반환보증,강제경매,2024-07-09,0,85000000,오피스텔,
전세보증금반환보증,강제경매,2024-05-13,111374170,258000000,오피스텔,서울특별시 양천구 중앙로17길 21
전세보증금반환보증,강제경매,2024-08-23,0,277000000,오피스텔,인천광역시 서구 가정로194번길 3
개인임대사업자임대보증금보증,강제경매,2024-03-28,0,186000000,오피스텔,인천광역시 서구 로봇랜드로249번길 62
전세보증금반환보증,강제경매,2023-12-27,0,210000000,오피스텔,인천광역시 서구 석남로 122
전세보증금반환보증,강제경매,2024-03-24,40077643,294000000,오피스텔,서울특별시 강서구 초원로16길 26
전세보증금반환보증,강제경매,2023-11-29,0,260000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-14,0,252000000,오피스텔,서울특별시 은평구 통일로77길 22
전세보증금반환보증,강제경매,2024-08-22,0,109000000,오피스텔,서울특별시 강서구 곰달래로56길 7
전세보증금반환보증,강제경매,2025-11-05,0,298000000,오피스텔,경기도 의정부시 진등로 19
전세보증금반환보증,강제경매,2024-07-03,0,230000000,오피스텔,인천광역시 부평구 주부토로 293
개인임대사업자임대보증금보증,강제경매,2024-04-08,0,120000000,오피스텔,서울특별시 강서구 공항대로53길 28
전세보증금반환보증,강제경매,2024-10-21,0,235000000,오피스텔,대구광역시 수성구 신천동로86안길 9
전세보증금반환보증,강제경매,2024-09-23,0,200000000,오피스텔,인천광역시 부평구 평천로153번길 20
전세보증금반환보증,강제경매,2025-05-01,0,210000000,오피스텔,
전세보증금반환보증,강제경매,2025-11-27,0,130000000,오피스텔,경기도 광주시 매봉재길 42
전세보증금반환보증,강제경매,2024-09-05,0,250000000,오피스텔,서울특별시 강서구 강서로27길 40
전세보증금반환보증,강제경매,2024-12-16,0,278000000,오피스텔,
전세보증금반환보증,강제경매,2025-10-01,0,190000000,오피스텔,서울특별시 금천구 시흥대로94길 46
전세보증금반환보증,강제경매,2025-04-04,0,220000000,오피스텔,서울특별시 강서구 방화대로5라길 24
전세보증금반환보증,강제경매,2024-03-27,0,100000000,오피스텔,서울특별시 은평구 은평로21길 13
전세보증금반환보증,강제경매,2025-11-18,0,250000000,오피스텔,
전세보증금반환보증,강제경매,2024-09-05,0,210000000,오피스텔,
전세보증금반환보증,강제경매,2025-06-26,0,110000000,오피스텔,
전세보증금반환보증,강제경매,2023-09-08,0,260000000,오피스텔,
전세보증금반환보증,강제경매,2023-06-16,60522596,200000000,오피스텔,
전세보증금반환보증,강제경매,2024-03-27,0,180000000,오피스텔,대구광역시 북구 옥산로5길 6
전세보증금반환보증,강제경매,2025-06-11,0,120000000,오피스텔,부산광역시 동래구 명륜로243번길 17
전세보증금반환보증,강제경매,2025-01-22,0,190000000,오피스텔,
전세보증금반환보증,강제경매,2023-10-05,156307720,108000000,오피스텔,
전세보증금반환보증,강제경매,2024-12-03,0,231000000,오피스텔,부산광역시 연제구 토곡로41번길 21
전세보증금반환보증,강제경매,2025-01-10,0,245000000,오피스텔,서울특별시 마포구 성미산로6길 43
전세보증금반환보증,강제경매,2024-02-28,0,305000000,오피스텔,서울특별시 구로구 오류로8라길 20
전세보증금반환보증,강제경매,2024-04-19,0,250000000,오피스텔,
전세보증금반환보증,강제경매,2023-11-06,0,220000000,아파트,서울특별시 강서구 강서로26길 61
전세보증금반환보증,강제경매,2025-12-12,0,105000000,오피스텔,
전세보증금반환보증,강제경매,2025-10-20,0,90000000,오피스텔,서울특별시 구로구 개봉로23길 6
전세보증금반환보증,강제경매,2025-03-28,0,182000000,오피스텔,
전세보증금반환보증,강제경매,2024-05-17,0,220000000,오피스텔,서울특별시 종로구 자하문로10길 7
전세보증금반환보증,강제경매,2024-02-22,0,211000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-06,0,251000000,오피스텔,경기도 시흥시 봉우순환로113번길 21
전세보증금반환보증,강제경매,2024-05-02,0,230000000,오피스텔,
전세보증금반환보증,강제경매,2024-07-26,0,169000000,오피스텔,인천광역시 남동구 소래로121번길 5
전세보증금반환보증,강제경매,2024-12-05,0,130000000,오피스텔,
전세보증금반환보증,강제경매,2025-07-15,0,283000000,오피스텔,
전세보증금반환보증,강제경매,2023-07-28,0,227000000,오피스텔,인천광역시 서구 완정로65번길 17
전세보증금반환보증,강제경매,2025-07-31,0,160000000,오피스텔,서울특별시 강서구 초록마을로18길 11
전세보증금반환보증,강제경매,2025-06-19,0,190000000,오피스텔,
전세보증금반환보증,강제경매,2023-10-11,0,250000000,오피스텔,경기도 파주시 금정12길 12
전세보증금반환보증,강제경매,2025-08-13,0,243000000,오피스텔,
전세보증금반환보증,강제경매,2025-02-14,0,270000000,오피스텔,서울특별시 영등포구 신길로23가길 7
전세보증금반환보증,강제경매,2025-07-22,157320749,225000000,오피스텔,경기도 광주시 현산로385번길 5
전세보증금반환보증,강제경매,2025-10-31,0,300000000,오피스텔,서울특별시 강서구 화곡로53가길 10
전세보증금반환보증,강제경매,2025-04-04,0,220000000,오피스텔,서울특별시 강서구 등촌로13다길 5
전세보증금반환보증,강제경매,2025-01-21,0,100000000,오피스텔,서울특별시 강서구 금낭화로11길 76
전세보증금반환보증,강제경매,2025-06-11,0,211000000,오피스텔,서울특별시 양천구 오목로50길 8
전세보증금반환보증,강제경매,2024-11-26,0,200000000,오피스텔,경기도 군포시 군포로641번길 3
전세보증금반환보증,강제경매,2023-11-29,0,60000000,오피스텔,인천광역시 서구 청라커낼로233번길 9
전세보증금반환보증,강제경매,2023-10-06,98895663,218400000,오피스텔,
전세보증금반환보증,강제경매,2024-02-26,0,230000000,오피스텔,
개인임대사업자임대보증금보증,강제경매,2025-09-15,0,229000000,오피스텔,부산광역시 동래구 명륜로129번길 6
임대보증금보증(세대_사용검사후),강제경매,2025-09-23,0,330000000,오피스텔,인천광역시 남동구 방축로 398
전세보증금반환보증,강제경매,2025-06-26,0,100000000,오피스텔,경기도 파주시 주라위길 40
